A-en05-64s	gqa	64	1	128	simple_avg	0.5	energy	0.5	2.0	0
A-en06-64s	gqa	64	1	128	simple_avg	0.5	energy	0.6	2.0	0
A-en07-64s	gqa	64	1	128	simple_avg	0.5	energy	0.7	2.0	0
A-en08-64s	gqa	64	1	128	simple_avg	0.5	energy	0.8	2.0	0
A-en09-64s	gqa	64	1	128	simple_avg	0.5	energy	0.9	2.0	0
A-st02-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.2	0
A-st03-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.3	0
A-st04-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.4	0
A-st05-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.5	0
A-st06-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.6	0
A-st07-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.7	0
A-st08-64s	gqa	64	1	128	simple_avg	0.5	statistical	0.5	0.8	0
A-en03-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.3	2.0	0
A-en04-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.4	2.0	0
A-en05-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.5	2.0	0
A-en06-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.6	2.0	0
A-en07-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.7	2.0	0
A-en08-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.8	2.0	0
A-en09-64w	gqa	64	1	128	weighted_avg	0.5	energy	0.9	2.0	0
A-st02-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.2	0
A-st03-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.3	0
A-st04-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.4	0
A-st05-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.5	0
A-st06-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.6	0
A-st07-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.7	0
A-st08-64w	gqa	64	1	128	weighted_avg	0.5	statistical	0.5	0.8	0
A-en03-128s	gqa	128	1	256	simple_avg	0.5	energy	0.3	2.0	0
A-en04-128s	gqa	128	1	256	simple_avg	0.5	energy	0.4	2.0	0
A-en05-128s	gqa	128	1	256	simple_avg	0.5	energy	0.5	2.0	0
A-en06-128s	gqa	128	1	256	simple_avg	0.5	energy	0.6	2.0	0
A-en07-128s	gqa	128	1	256	simple_avg	0.5	energy	0.7	2.0	0
